ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
21295,280000,1,2,1,50,0,0,0,0,0,0,5622,4554,4373,7774,3355,16441
21296,10000,1,2,1,50,0,0,0,0,0,0,3664,4526,6880,8830,5550,6195
21297,280000,1,2,1,49,0,0,0,0,0,0,94916,96838,98878,100899,102900,105057
21298,50000,1,1,1,63,0,0,2,0,0,0,264,528,264,264,264,264
21299,50000,1,2,2,56,0,0,0,0,0,0,37624,44915,46665,390,430,390
21300,280000,1,2,1,53,0,0,0,0,0,0,278127,42518,31900,21342,11500,2000
21301,20000,1,2,1,50,0,0,0,0,0,0,18865,36059,18757,15521,13086,7688
21302,80000,1,2,1,51,2,0,2,0,0,0,1041,780,390,992,602,0
21303,50000,1,2,1,51,0,0,0,0,0,0,46094,47157,48669,42360,19840,19840
21304,360000,1,1,1,51,0,0,0,0,0,0,346225,353200,337593,341528,350949,355869
21305,260000,1,1,1,50,0,0,0,0,0,0,390,7516,553,1080,1780,0
21306,20000,1,3,1,60,1,2,0,0,0,0,17495,16917,17922,18201,18566,19284
21307,110000,1,2,1,51,0,0,0,0,0,0,45012,45964,46922,48140,49339,50542
21308,20000,1,2,2,52,0,0,0,0,0,0,19626,20002,19916,18970,19790,18990
21309,20000,1,5,2,55,0,0,0,2,0,0,69257,70055,18997,10404,11170,380
21310,70000,1,1,1,60,0,0,0,0,0,0,69956,70688,68912,70652,50686,47093
21311,30000,1,3,1,52,1,2,2,0,0,0,3997,2522,0,1919,2658,2497
21312,230000,1,3,1,61,2,2,0,0,0,0,2500,0,0,0,0,0
21313,160000,1,3,1,57,0,0,0,0,0,0,759,0,0,0,340,596
21314,30000,1,3,1,50,0,0,0,0,0,0,390,390,390,390,390,390
21315,50000,1,3,3,52,0,0,0,0,0,0,0,0,0,0,0,0
21316,210000,1,3,1,47,0,0,0,0,0,0,1772,0,0,0,0,0
21317,50000,1,3,2,60,0,0,0,0,0,0,46362,47393,48631,49143,27709,27549
21318,150000,1,1,1,55,3,3,3,3,2,2,97719,99733,97297,98496,99683,101430
21319,660000,1,1,2,55,0,0,0,0,0,0,284334,288120,325889,342408,19903,20843
21320,1.00E+05,1,2,1,47,1,2,0,0,0,0,99823,96932,96924,96122,97432,95062
21321,7.00E+05,1,2,1,50,0,0,0,0,0,0,280809,273492,224238,174189,121717,124040
21322,3.00E+05,1,1,1,50,2,2,2,2,2,2,245193,250672,256178,260434,264114,269733
21323,320000,1,1,1,50,0,0,0,0,0,0,18831,1809,1294,2310,50720,51736
21324,250000,1,1,1,50,1,0,0,0,0,0,0,0,191,2160,0,900
21325,150000,1,1,2,50,0,0,0,0,0,2,829,18311,3023,2914,3529,2989
21326,2.00E+05,1,1,2,50,1,0,0,0,0,0,0,5953,2870,390,1210,2551
21327,50000,1,3,2,52,0,0,0,0,0,0,50717,36507,14890,0,0,0
21328,320000,1,1,1,52,0,0,0,0,0,0,293481,249201,232645,212184,204791,125974
21329,20000,1,3,1,51,0,0,0,0,0,0,14962,17580,19748,19290,21000,0
21330,170000,1,2,1,64,0,0,0,0,0,0,1922,1788,1,2739,1158,685
21331,50000,1,2,1,52,1,2,2,2,0,0,50757,78196,43733,85652,29775,30243
21332,130000,1,2,1,52,0,2,0,0,0,0,6954,4110,1030,357,357,370
21333,150000,1,1,1,59,0,0,0,0,0,0,5066,2616,3766,3289,8356,10916
21334,5.00E+05,1,1,1,53,0,0,0,0,0,0,13331,13307,15734,0,27145,1479
21335,410000,1,2,1,54,0,0,0,2,0,0,1413,1701,6566,5206,986,986
21336,50000,1,2,1,53,0,0,0,0,0,0,70820,50813,51131,49099,19739,19905
21337,2.00E+05,1,6,1,66,0,0,0,0,0,0,143994,102211,54762,55858,56338,57360
21338,230000,1,3,1,55,0,0,0,0,0,0,208273,214423,214585,170063,176893,183699
21339,20000,1,3,2,53,0,0,0,0,0,0,19165,16851,14431,9150,10100,0
21340,3.00E+05,1,3,1,53,0,0,0,0,0,0,0,0,0,580,992,1205
21341,20000,1,3,3,57,0,0,2,0,0,0,19071,20442,20141,19888,20318,20364
21342,380000,1,1,1,55,0,0,0,0,0,0,59881,61070,62350,63623,64846,66204
21343,150000,1,2,1,57,2,2,2,2,2,2,14496,15546,16303,15744,16582,17166
21344,20000,1,2,1,53,1,2,2,0,0,0,5397,6153,5914,13385,5490,0
21345,130000,1,3,2,56,0,0,0,0,0,0,33928,35356,36782,31309,32480,33953
21346,350000,1,1,1,57,0,0,0,0,0,0,262719,269742,263086,269832,271763,276224
21347,440000,1,1,1,64,0,0,0,0,0,0,427038,431540,413605,355274,361170,338732
21348,170000,1,2,1,54,0,0,0,0,0,0,186,116,0,0,0,275
21349,70000,1,1,1,67,1,0,0,2,2,2,275,400,2,2,2,2
21350,270000,1,1,1,58,0,0,0,0,0,0,9211,8913,3255,9052,13615,14743
21351,5.00E+05,1,2,1,59,0,0,0,0,0,0,197792,201418,205895,212010,214287,218266
21352,2.00E+05,1,3,1,60,0,0,0,2,2,2,135775,136946,142735,149574,151108,142190
21353,290000,1,3,1,55,0,0,0,0,0,0,21372,25278,29127,32901,36634,40460
21354,50000,1,1,2,54,0,0,0,0,0,0,48092,35513,35230,32888,19624,20112
21355,20000,1,3,1,57,1,2,2,0,0,0,1472,211,0,0,0,780
21356,80000,1,3,1,56,0,0,0,0,0,0,49897,50892,52472,53674,7886,16432
21357,70000,1,2,2,55,0,0,0,0,0,0,31081,23839,24717,19754,22032,25070
21358,50000,1,3,1,53,0,0,0,0,0,0,48684,49466,50544,25381,9652,9464
21359,160000,1,2,1,55,0,0,0,0,0,0,155389,152162,154715,155026,79051,81089
21360,70000,1,1,3,57,0,0,0,0,0,0,70051,69398,70352,69936,68118,65942
21361,230000,1,1,2,59,1,0,0,0,0,0,0,0,0,0,1715,0
21362,180000,1,2,1,70,0,0,0,0,0,0,12216,13724,15495,16232,16958,17685
21363,20000,1,2,2,56,5,4,3,2,2,0,19977,19375,18405,17680,18000,19000
21364,350000,1,1,1,70,0,0,0,0,0,0,106813,100895,70244,64839,57583,45554
21365,70000,1,2,1,54,0,0,0,0,0,0,20706,21410,22437,23448,23914,24415
21366,20000,1,2,2,54,0,0,0,0,0,0,37720,12266,8999,8810,10167,11710
21367,180000,1,2,2,56,0,0,0,0,0,0,89560,90940,92868,94243,94888,95819
21368,320000,1,3,1,56,0,0,0,0,0,0,274210,262737,199761,187759,68920,62702
21369,50000,1,2,1,53,2,0,0,2,0,0,17946,18946,21904,21243,20225,19850
21370,50000,1,2,1,56,0,0,0,0,0,0,48895,49455,49245,48657,20050,17376
21371,180000,1,2,1,55,0,0,0,0,0,0,6854,560,10600,0,9510,9510
21372,130000,1,2,1,55,0,2,2,0,0,2,780,780,390,390,1080,540
21373,20000,1,3,2,57,0,0,0,0,0,0,170,0,0,18990,390,930
21374,5.00E+05,1,2,1,54,0,0,0,0,0,0,108075,106532,102315,90435,91924,81378
21375,50000,1,2,1,58,0,0,0,2,2,0,382,0,954,1154,0,0
21376,760000,1,3,1,54,0,0,0,0,0,0,447670,455970,462497,469931,474421,480598
21377,20000,1,2,1,55,3,2,2,2,0,0,13139,12636,15212,14675,14835,15047
21378,2.00E+05,1,1,1,54,0,0,0,0,0,0,22413,890,1649,2121,0,51110
21379,5.00E+05,1,2,1,59,0,0,0,0,0,0,0,0,1474,555,1096,1349
21380,70000,1,1,1,54,0,0,0,0,0,0,1261,1261,390,780,390,0
21381,50000,1,2,1,54,2,2,2,2,2,2,48556,49240,48647,36411,32087,22909
21382,680000,1,2,2,64,0,0,0,0,0,0,568532,577681,577015,565669,524315,476846
21383,290000,1,2,1,53,0,0,0,0,0,0,4975,3688,3164,2277,1497,1887
21384,450000,1,1,1,53,0,0,0,0,0,0,17530,3873,3119,8970,1323,11990
21385,370000,1,1,1,68,0,0,0,0,0,0,8207,11054,15840,20542,25255,30034
21386,80000,1,1,1,53,0,0,0,0,0,2,9527,42908,42108,30610,32396,31743
21387,40000,1,1,1,57,0,0,0,0,0,2,87313,88918,92387,94078,101340,20650
21388,60000,1,1,1,54,1,2,0,0,0,0,60500,58926,58625,58822,56661,40700
21389,3.00E+05,1,1,1,58,0,0,0,0,0,0,13620,5779,0,0,1912,1921
21390,430000,1,1,1,69,0,0,0,0,0,0,3658,1962,6591,854,44275,32731
21391,190000,1,3,1,67,2,2,2,2,0,0,186797,191210,195681,190545,191478,187875
21392,2.00E+05,1,2,1,65,0,0,0,0,0,0,1269,3784,5755,2255,8014,3635
21393,150000,1,1,1,54,1,2,2,2,2,2,23959,23276,25294,26780,27143,27563
21394,2.00E+05,1,1,1,58,0,0,0,0,0,0,0,0,0,0,0,0
21395,50000,1,1,1,58,0,0,0,0,0,0,55262,53057,50447,34608,22658,18503
21396,3.00E+05,1,1,1,55,0,0,0,0,0,0,14202,0,0,11940,17693,2402
21397,480000,1,2,1,53,1,0,0,0,0,0,0,11349,13461,9327,1368,1538
21398,290000,1,3,1,53,0,0,0,0,0,0,271508,261713,267792,273208,277225,284010
21399,360000,1,1,1,54,1,0,0,0,0,0,0,2520,7508,434,2139,993
21400,110000,1,2,1,56,0,0,0,0,0,0,93983,88777,82501,54458,45943,44724
21401,220000,2,1,2,27,0,0,2,0,0,0,375,750,375,375,750,375
21402,120000,2,2,3,59,2,2,2,2,2,2,82172,80266,85919,86910,87893,86370
21403,50000,2,3,2,26,0,0,0,0,0,0,6450,10744,0,0,0,239
21404,70000,2,2,1,37,0,0,2,0,0,0,67374,70890,66782,67266,66431,67046
21405,30000,2,2,2,35,0,0,0,0,0,0,29728,30479,13052,0,0,0
21406,60000,2,2,1,32,0,0,0,0,0,0,13070,14542,15998,16706,17188,17394
21407,110000,2,2,2,28,0,0,0,0,0,0,35208,36619,38026,40332,41772,43052
21408,30000,2,3,1,30,0,0,0,0,0,0,1483,1378,2381,2967,1746,780
21409,60000,2,3,1,34,0,0,0,0,0,0,53748,41668,29306,27800,27552,29545
21410,60000,2,1,2,26,0,0,0,0,0,0,959,0,849,1120,327,531
21411,30000,2,2,2,24,1,2,2,2,2,0,16704,18121,19030,19424,18818,23307
21412,60000,2,3,1,49,0,0,0,0,0,0,60335,52211,48293,49311,50290,51346
21413,180000,2,4,2,26,0,0,0,0,0,0,42086,96998,133743,135900,159631,160881
21414,240000,2,2,1,34,0,0,0,0,0,0,65883,66386,67444,68461,69423,70843
21415,220000,2,1,2,30,0,0,0,0,0,0,8939,316,541,4188,3473,7653
21416,1.00E+05,2,3,1,35,0,0,0,0,0,0,390,390,0,780,0,0
21417,180000,2,1,2,27,0,0,0,0,2,0,4676,5764,6837,9367,8758,8800
21418,140000,2,2,1,26,0,0,0,0,0,0,128720,129996,132004,127275,48724,48875
21419,60000,2,2,1,27,1,2,2,2,2,2,25547,24838,27725,26981,28921,29506
21420,90000,2,3,1,56,0,0,0,0,0,0,59524,57898,57739,55499,48246,47850
21421,50000,2,2,2,27,2,0,0,0,2,2,16557,17975,20366,22710,23541,23027
21422,290000,2,1,2,28,0,0,0,0,0,0,125679,113486,116427,103550,64527,64030
21423,4.00E+05,2,1,2,47,0,0,0,0,0,0,6573,8155,11724,10570,15120,11453
21424,60000,2,2,2,35,0,0,0,0,0,0,42174,40510,20513,22123,17094,18668
21425,60000,2,2,2,29,0,0,0,0,0,0,10450,3388,11722,10937,21528,20835
21426,180000,2,2,2,29,0,0,0,0,0,0,0,0,4690,0,150,193
21427,130000,2,2,2,24,0,0,0,0,0,0,128499,131370,123434,122806,125287,127992
21428,110000,2,1,2,24,2,0,0,0,0,2,85123,40882,35428,39680,44097,42543
21429,160000,2,2,2,35,0,0,0,2,0,0,24306,25590,29169,28406,28836,30208
21430,5.00E+05,2,1,2,25,1,0,0,0,0,0,0,9412,1260,0,1121,6566
21431,160000,2,1,2,26,0,0,0,0,0,0,5323,1714,2003,2580,0,380
21432,80000,2,1,2,29,1,0,0,0,0,0,0,416,832,28940,832,0
21433,70000,2,1,2,28,0,0,0,0,0,0,12018,39270,603,2288,1380,2028
21434,130000,2,5,2,27,0,0,0,0,0,0,106852,107599,109902,112635,114472,117556
21435,20000,2,3,1,23,0,0,0,0,0,0,5373,7286,8311,11179,10400,3782
21436,90000,2,3,2,27,1,2,0,0,0,0,94699,92290,90719,39902,39200,38531
21437,30000,2,1,2,24,0,0,0,0,0,0,4848,6524,6290,4440,4531,1300
21438,360000,2,2,2,25,0,0,0,0,0,0,354626,356006,351383,335323,332865,333404
21439,150000,2,2,2,30,0,0,0,0,0,0,106911,105889,96548,87085,52323,51260
21440,360000,2,2,1,26,0,0,0,0,0,0,358897,357100,362900,293597,249345,228470
21441,160000,2,1,2,29,0,0,0,0,0,0,3462,4673,12741,10023,11023,8922
21442,120000,2,3,1,51,0,0,0,2,2,2,26496,28586,33828,34236,34734,35292
21443,160000,2,2,1,25,0,0,0,0,0,0,83005,84023,81765,84265,84437,81265
21444,190000,2,1,2,27,0,0,0,0,0,0,14671,15141,17574,18943,20405,42921
21445,110000,2,1,2,28,0,0,0,0,0,0,65024,61848,57944,53857,35036,31973
21446,290000,2,2,2,26,0,0,0,0,0,0,291861,254619,226755,155527,125986,107792
21447,20000,2,1,2,24,1,0,0,0,0,0,0,1516,500,0,0,1500
21448,2.00E+05,2,1,2,28,1,0,3,2,2,0,0,344,344,344,0,0
21449,440000,2,1,2,30,0,0,0,0,0,0,777,612,87426,171244,150897,117870
21450,70000,2,1,2,27,2,2,2,2,2,2,43616,44597,45784,46528,47458,48347
21451,160000,2,2,2,24,0,0,0,0,0,0,39604,24023,21323,18933,12763,0
21452,120000,2,2,2,30,0,0,0,0,0,0,140,3230,3011,1964,1883,1538
21453,20000,2,3,1,22,2,0,0,0,0,0,16358,17063,18406,18992,16564,16944
21454,310000,2,1,2,27,0,0,0,0,0,0,1000,304,1852,2587,8441,14761
21455,80000,2,3,1,29,0,0,0,0,0,0,15008,17434,19145,21807,24442,27038
21456,180000,2,2,2,29,1,2,0,0,0,2,77494,75658,76942,80419,90715,37376
21457,250000,2,1,2,28,0,0,0,0,0,0,176925,179079,186166,189786,195130,198147
21458,180000,2,2,2,24,0,0,0,0,0,0,8031,9269,9029,11186,23320,6666
21459,130000,2,2,2,29,2,0,0,0,0,0,120844,123333,126347,129249,132093,129155
21460,330000,2,3,1,27,0,0,0,0,0,0,7098,4863,906,46353,2175,30824
21461,310000,2,2,2,29,0,0,0,0,0,0,135195,78756,44127,44782,2108,1983
21462,70000,2,1,2,25,0,0,0,0,0,0,27990,24526,25532,25971,14859,14930
21463,30000,2,2,2,29,2,2,2,2,2,0,18872,21734,21103,22939,22273,22814
21464,290000,2,2,1,29,2,0,0,0,0,0,112676,113924,116828,119857,122243,124885
21465,260000,2,1,2,29,2,0,0,0,0,0,19006,19113,16376,2590,390,390
21466,250000,2,1,2,26,0,0,0,0,0,0,187336,184608,188570,188585,205272,208778
21467,120000,2,2,2,28,1,0,0,0,0,0,0,0,0,0,0,0
21468,230000,2,1,2,26,0,0,0,0,0,0,166511,159766,142435,136502,122572,110839
21469,390000,2,1,2,27,0,0,0,0,0,0,375023,376767,359292,348513,272077,225079
21470,30000,2,2,1,28,0,0,0,0,0,0,435,0,0,295,0,0
21471,50000,2,2,2,26,1,2,2,2,2,0,49119,44419,42521,38517,19221,19774
21472,180000,2,1,2,28,0,0,0,0,0,0,49550,43015,50238,49461,43877,32411
21473,5.00E+05,2,2,2,34,0,0,0,0,0,0,367463,287148,262173,90450,9685,0
21474,50000,2,1,2,29,0,0,0,0,0,0,2463,0,0,536,326,652
21475,80000,2,2,1,28,0,0,0,0,0,0,8432,928,3602,5495,10059,5700
21476,460000,2,2,1,28,0,0,0,0,0,0,25537,23314,16098,3316,3316,3316
21477,150000,2,3,1,28,0,0,0,0,0,0,3558,4725,2980,3234,0,0
21478,50000,2,2,1,27,0,0,0,0,0,0,48292,47171,37779,28424,29133,27509
21479,20000,2,1,2,27,0,0,0,0,0,0,5888,4088,6597,9333,4133,8456
21480,350000,2,1,2,33,0,0,0,0,0,0,14118,4278,8621,970,1345,2267
21481,20000,2,2,1,24,0,4,4,3,4,3,19915,19902,19299,20686,20073,19470
21482,4.00E+05,2,1,2,29,0,0,0,0,0,0,3807,3168,372,20031,916,30979
21483,490000,2,2,2,35,0,0,0,0,0,0,48108,45281,46705,41125,20205,6483
21484,280000,2,1,2,30,0,0,0,0,0,0,596,645,2550,349,1148,785
21485,50000,2,2,2,23,0,0,0,0,0,0,48570,48599,49124,48930,50316,62794
21486,20000,2,2,1,24,2,2,0,0,0,0,19891,15895,17140,18457,21381,18914
21487,90000,2,1,2,27,0,0,2,0,0,0,46588,49496,48425,50611,52764,55898
21488,150000,2,1,2,29,0,0,0,0,0,0,1639,592,3784,2340,5920,5400
21489,70000,2,1,2,28,0,0,0,0,0,0,37325,38402,39476,40818,41833,45165
21490,230000,2,1,2,30,0,0,0,0,0,0,1432,1094,665,582,472,746
21491,2.00E+05,2,2,2,29,0,0,0,0,0,0,3334,4772,7675,10519,6980,8702
21492,5.00E+05,2,2,2,28,0,0,0,0,0,0,182416,150298,88448,58009,47336,7112
21493,160000,2,2,2,28,0,0,0,2,0,0,968,708,1841,441,3438,3046
21494,250000,2,2,1,29,0,0,0,0,0,0,390,0,49140,32699,32949,34150
21495,60000,2,2,2,27,0,0,0,0,0,0,57697,48934,44653,44056,42210,41796
21496,180000,2,2,2,25,0,0,0,0,0,0,3887,0,0,0,2454,4710
21497,5.00E+05,2,1,1,34,0,0,0,0,0,0,30376,32715,60927,76088,110294,108964
21498,50000,2,2,1,25,1,3,2,2,0,0,52207,51067,51278,49425,30113,29644
21499,140000,2,2,1,30,0,0,0,0,0,0,0,0,0,0,0,1122
21500,460000,2,1,2,28,0,0,0,0,0,0,21333,16560,12570,19403,10063,8628
21501,160000,2,2,2,39,0,0,2,2,2,0,30633,37119,36263,43481,43515,49619
21502,50000,2,1,2,29,1,0,0,0,0,0,0,0,0,0,0,429
21503,110000,2,1,2,26,0,0,0,0,0,0,103705,94786,94708,83765,73122,74366
21504,1.00E+05,2,2,2,24,0,0,0,0,0,0,65744,67050,68456,69849,71240,72736
21505,80000,2,1,2,29,0,0,0,0,0,2,19833,21192,22842,24147,29133,28532
21506,230000,2,1,2,27,0,0,0,0,0,0,2978,6666,1951,67101,5136,10316
21507,280000,2,2,1,38,0,0,0,0,0,0,8868,14766,16272,10496,6876,34574
21508,20000,2,2,2,22,3,4,3,2,0,0,22353,21720,21098,20334,19943,19956
21509,30000,2,2,2,22,2,0,0,0,0,0,30324,30123,30299,27758,22720,19136
21510,30000,2,2,1,23,6,5,4,4,3,2,40439,37936,36489,33971,31632,28677
21511,30000,2,1,2,23,0,0,0,0,0,0,10210,13754,0,24149,25452,25104
21512,30000,2,2,2,23,2,0,0,0,0,0,729,479,859,755,755,220
21513,110000,2,2,2,24,0,0,0,0,0,0,90929,92303,92114,70057,28492,107453
21514,30000,2,2,2,25,2,2,0,0,0,0,28518,27774,28987,24960,14358,16123
21515,220000,2,2,2,25,0,0,0,0,0,0,215036,216083,217461,212995,182534,169250
21516,20000,2,2,2,26,1,0,0,0,0,0,0,0,1568,1398,920,0
21517,60000,2,2,2,26,2,2,2,2,2,2,55892,56685,55208,59175,60218,55447
21518,90000,2,3,1,48,0,0,0,2,0,0,1102,0,21816,316,632,316
21519,1.00E+05,2,1,2,30,0,0,2,0,0,0,92909,96454,98010,99633,88708,93474
21520,70000,2,2,1,33,0,0,0,0,0,0,52901,43981,33439,24926,10681,7431
21521,210000,2,2,2,28,0,0,0,0,0,0,40236,29230,24717,26563,22812,13620
21522,50000,2,2,2,22,0,0,0,0,0,0,51417,48260,43889,35324,24146,22914
21523,50000,2,1,2,22,1,2,0,0,0,0,4112,3900,7737,3406,1470,1500
21524,20000,2,2,2,22,0,3,2,2,0,0,18021,17439,17466,17846,18310,18923
21525,130000,2,3,2,23,2,0,0,0,0,0,1330,5719,15578,19887,11659,11735
21526,360000,2,1,1,44,1,0,0,0,0,0,0,0,0,0,0,0
21527,2.00E+05,2,1,2,26,0,0,0,0,0,0,134780,138349,141821,145144,148268,151604
21528,130000,2,1,1,35,0,0,0,0,0,0,23693,27228,30795,38637,39259,72981
21529,1.00E+05,2,2,1,23,0,0,0,0,0,0,6584,7560,4470,1490,542,679
21530,80000,2,2,2,22,0,0,0,0,0,0,77408,78363,72602,72525,56951,21952
21531,60000,2,2,2,22,3,2,2,2,2,2,61558,59967,59693,39686,30077,30761
21532,50000,2,2,2,23,0,0,0,0,0,0,50614,48702,47770,37239,20526,19771
21533,10000,2,2,2,23,1,2,3,3,2,0,5699,7434,8164,7889,7614,7990
21534,30000,2,3,2,23,2,2,2,0,0,2,27588,30354,29150,26731,29273,29887
21535,50000,2,2,2,23,0,0,0,2,2,0,26001,16982,19313,18700,0,0
21536,50000,2,1,2,22,2,2,0,0,0,0,4536,0,0,0,0,0
21537,30000,2,2,2,22,0,2,2,2,2,2,11222,11738,13255,14380,14081,10796
21538,50000,2,2,2,22,0,0,0,0,2,0,11970,14445,16391,17804,10868,12151
21539,70000,2,2,2,22,0,0,0,0,0,0,68969,67682,68448,69316,29083,28140
21540,20000,2,1,2,22,0,2,2,2,0,0,12831,12328,15195,14659,14642,15102
21541,30000,2,2,2,22,0,0,0,0,0,0,19502,8999,11797,11972,16482,9082
21542,30000,2,2,2,24,0,0,0,0,0,0,24835,23527,20701,8263,0,0
21543,80000,2,2,2,24,0,0,0,0,0,0,17220,14844,12718,8808,7952,7925
21544,130000,2,1,2,24,0,0,0,2,2,0,3621,4530,6627,3300,0,18300
21545,10000,2,2,2,23,0,0,0,0,0,0,9438,1985,9436,8057,8891,0
21546,70000,2,3,2,23,0,0,0,0,0,0,14816,8237,0,69823,30446,29585
21547,20000,2,2,2,21,0,0,0,0,0,0,19039,19684,18825,19876,20040,17755
21548,20000,2,2,2,22,1,0,2,0,0,0,0,6594,4840,780,390,0
21549,30000,2,2,2,22,2,2,2,2,2,2,24874,26163,26449,27915,27170,29071
21550,50000,2,3,2,22,0,0,0,0,0,0,2498,0,1697,0,0,5000
21551,20000,2,2,2,24,0,0,0,2,0,0,396,1301,12056,11151,11219,18120
21552,60000,2,2,2,22,2,0,0,0,0,0,46403,34438,30920,27817,26281,26830
21553,50000,2,2,2,23,0,0,0,0,0,0,900,2757,4893,390,390,1670
21554,20000,2,1,2,22,0,0,0,0,0,0,19458,18786,16249,16478,10735,3274
21555,30000,2,2,2,22,0,0,0,0,0,0,19759,19973,22058,24598,26564,27521
21556,20000,2,2,2,23,1,2,0,0,0,2,15596,15053,15773,17102,18704,18263
21557,10000,2,1,2,23,2,0,0,0,0,2,3413,5188,6937,7946,8714,8432
21558,50000,2,1,2,22,0,0,0,0,0,0,50813,50558,50455,49443,20405,19494
21559,70000,2,1,1,22,0,0,0,0,2,0,64525,66548,67344,62083,29914,29406
21560,20000,2,3,0,23,0,0,0,0,0,0,14702,16445,17563,18290,18665,19077
21561,50000,2,2,2,23,1,0,0,0,0,0,14191,5896,6175,10000,1952,406
21562,30000,2,2,1,23,2,0,0,0,0,0,27997,26049,27222,27729,28437,25336
21563,50000,2,2,2,22,0,0,0,0,0,0,49619,50629,50778,48261,28768,29370
21564,30000,2,3,2,23,3,2,0,0,0,0,30051,29274,30498,29713,29819,30342
21565,80000,2,2,2,23,1,2,2,2,2,2,68594,66893,72307,70556,74021,75675
21566,50000,2,3,2,23,0,0,0,0,0,0,32644,34096,34941,34243,28014,28528
21567,20000,2,1,2,24,0,0,0,0,0,0,16582,17721,18762,19729,20134,19590
21568,30000,2,1,2,25,0,0,0,0,0,0,26376,27483,28242,16498,16923,17649
21569,80000,2,1,2,25,2,0,0,0,0,0,69614,68836,69714,57318,46921,41072
21570,140000,2,1,2,25,0,0,0,0,0,0,30077,2809,7541,10661,2214,6020
21571,210000,2,2,2,26,0,0,0,0,0,0,119269,60133,56076,39135,25396,18553
21572,2.00E+05,2,1,2,26,0,0,0,0,0,0,200849,146340,146660,145623,144166,145141
21573,20000,2,2,2,22,1,2,2,2,0,0,14645,14113,18550,17867,18072,17899
21574,30000,2,2,1,22,2,2,2,0,0,0,30525,28574,14220,14188,7058,7976
21575,150000,2,3,2,23,0,0,0,0,0,0,11329,10775,11829,7031,7172,5833
21576,60000,2,1,2,24,0,0,0,0,0,0,35138,35776,34783,32158,28991,28434
21577,20000,2,2,2,21,0,0,0,0,0,0,10109,11153,11841,4725,9135,18355
21578,150000,2,1,2,25,0,0,0,0,0,0,119788,112824,92456,80532,59866,49472
21579,70000,2,1,2,25,0,0,0,0,0,0,1288,0,1999,0,0,842
21580,60000,2,2,1,30,0,0,0,0,0,0,65460,64128,62736,59133,57662,53059
21581,30000,2,3,1,23,1,2,0,0,0,2,30380,25839,25963,27030,29079,29865
21582,330000,2,2,2,31,0,0,0,0,0,0,30532,33814,38243,39603,40542,41239
21583,20000,2,3,2,22,3,2,2,4,4,4,1650,1650,1650,1650,1650,1650
21584,180000,2,2,1,35,0,0,0,0,0,0,1175,5317,8388,8529,7739,3803
21585,20000,2,1,2,23,0,0,0,0,2,0,23809,24798,24258,24172,21959,20898
21586,130000,2,2,2,24,0,0,0,0,0,0,14518,15000,0,1207,0,0
21587,30000,2,2,2,25,0,0,0,0,0,0,28709,28649,29619,30224,27326,30297
21588,30000,2,2,2,22,0,0,2,0,0,0,27762,30392,27688,28134,29591,28883
21589,5.00E+05,2,1,2,37,0,0,0,0,0,0,315,2579,3824,813,0,4443
21590,450000,2,1,1,38,0,0,0,0,0,0,108390,96704,84033,72279,55757,37161
21591,50000,2,2,2,22,0,0,0,0,0,0,44593,33019,13552,0,28105,29684
21592,60000,2,2,2,24,0,0,0,0,0,0,58692,61225,54673,2193,8258,0
21593,130000,2,2,2,22,1,0,0,2,2,0,0,0,1485,299,0,0
21594,280000,2,2,2,25,0,0,0,0,0,0,139019,141146,129252,103317,101085,104181
21595,1.00E+05,2,2,1,26,0,0,0,0,0,0,7086,7644,8197,9203,3815,5493
21596,60000,2,1,2,24,0,0,0,0,0,0,57802,58960,60862,59279,59176,58128
21597,80000,2,1,2,25,0,0,0,0,0,0,177,1200,0,0,7240,0
21598,130000,2,1,2,27,1,0,0,0,0,0,0,1386,5275,198,3992,8893
21599,30000,2,2,2,21,0,0,0,0,0,0,9696,10406,5068,2023,1163,0
21600,50000,2,2,2,22,1,2,2,2,0,0,38633,36378,33533,28591,28390,28739
21601,50000,2,2,2,23,0,0,0,0,0,0,43634,0,0,0,0,0
21602,50000,2,3,2,23,2,2,0,0,0,2,7285,7022,7887,8898,9565,9267
21603,90000,2,2,2,23,0,0,0,0,0,0,90508,89618,75342,71668,49358,50296
21604,70000,2,1,2,23,0,0,0,0,0,0,0,0,5173,6345,7083,8961
21605,110000,2,2,2,25,0,0,0,0,0,0,80374,81652,47291,43857,45684,40994
21606,80000,2,2,2,25,0,0,0,0,0,0,81477,81058,80510,81565,81232,81422
21607,50000,2,3,2,23,0,0,0,0,0,0,49971,51132,50608,37700,11325,9814
21608,130000,2,2,2,23,0,0,0,0,0,0,13429,2984,9811,5136,19040,2940
21609,130000,2,1,2,24,0,0,0,0,0,0,7353,3700,0,0,0,297
21610,60000,2,2,2,24,0,0,0,0,0,0,28277,27295,27403,23837,23078,22618
21611,140000,2,3,2,24,0,0,0,0,0,0,0,580,2298,299,3330,0
21612,110000,2,2,2,24,1,2,0,0,0,0,72184,69650,70172,48720,48540,43692
21613,1.00E+05,2,2,2,24,1,2,0,0,0,2,7127,6867,8095,9296,10241,9936
21614,20000,2,2,1,24,0,0,0,0,0,0,17599,18920,19000,0,80,540
