ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT1
26387,450000,2,1,2,35,131351
26388,5.00E+05,2,2,1,36,261502
26389,180000,2,2,1,44,174830
26390,80000,2,1,1,38,0
26391,50000,2,2,2,41,390
26392,450000,2,2,1,41,104624
26393,380000,2,1,1,43,18866
26394,50000,2,1,2,29,0
26395,30000,2,3,1,30,29508
26396,3.00E+05,2,1,1,37,5771
26397,340000,2,2,1,45,5754
26398,190000,2,2,2,44,137394
26399,120000,2,3,1,41,108264
26400,210000,2,1,2,40,160161
26401,360000,2,1,1,46,58389
26402,330000,2,1,2,35,117
26403,1.00E+05,2,1,1,37,68760
26404,250000,2,1,2,38,14766
26405,120000,2,2,1,46,0
26406,2.00E+05,2,1,2,43,0
26407,280000,2,1,2,30,25903
26408,480000,2,2,1,46,993
26409,240000,2,2,2,36,3922
26410,120000,2,2,1,39,280
26411,110000,2,2,2,40,96155
26412,390000,2,1,1,41,48378
26413,20000,2,2,2,38,10683
26414,140000,2,1,2,35,111941
26415,160000,2,2,1,41,39962
26416,210000,2,1,1,30,0
26417,210000,2,1,1,47,202503
26418,240000,2,1,2,39,52595
26419,150000,2,2,1,36,11085
26420,60000,2,2,1,48,56899
26421,180000,2,2,1,40,1552
26422,120000,2,2,2,37,3014
26423,210000,2,1,2,40,54904
26424,420000,2,1,2,36,20326
26425,110000,2,2,1,43,92244
26426,180000,2,2,2,31,112164
26427,2.00E+05,2,1,1,42,0
26428,220000,2,1,2,32,217636
26429,250000,2,1,1,36,2508
26430,250000,2,1,2,39,0
26431,4.00E+05,2,3,1,47,1698
26432,50000,2,2,2,38,38945
26433,480000,2,1,2,48,1087
26434,470000,2,1,1,39,235490
26435,3.00E+05,2,1,1,36,30153
26436,160000,2,2,2,44,0
26437,160000,2,1,1,42,3346
26438,230000,2,1,2,33,2227
26439,50000,2,3,2,49,39803
26440,150000,2,3,1,48,36717
26441,130000,2,2,1,50,73621
26442,360000,2,1,2,49,0
26443,150000,2,2,1,50,145268
26444,70000,2,2,1,50,12857
26445,450000,2,1,1,49,0
26446,2.00E+05,2,2,1,49,0
26447,80000,2,2,1,50,89901
26448,340000,2,2,1,48,310866
26449,50000,2,2,2,52,33743
26450,2.00E+05,2,1,1,50,2119
26451,210000,2,3,1,48,119530
26452,360000,2,2,1,49,801
26453,230000,2,3,1,50,2789
26454,50000,2,3,1,48,73302
26455,120000,2,2,1,50,81979
26456,340000,2,1,2,50,2728
26457,50000,2,3,1,49,49195
26458,70000,2,3,1,49,9915
26459,1.00E+05,2,2,1,50,94745
26460,20000,2,2,1,49,13561
26461,80000,2,2,1,49,77347
26462,280000,2,3,2,49,795
26463,3.00E+05,2,2,1,50,882
26464,5.00E+05,2,3,1,49,396
26465,50000,2,3,2,51,46880
26466,140000,2,2,2,50,128949
26467,210000,2,2,2,49,991
26468,1.00E+05,2,3,1,49,41088
26469,50000,2,2,1,50,14592
26470,20000,2,3,1,51,13184
26471,2.00E+05,2,2,1,50,4701
26472,1.00E+05,2,3,1,51,200
26473,50000,2,3,1,50,36149
26474,230000,2,3,1,53,38723
26475,260000,2,2,1,50,263320
26476,120000,2,2,1,52,123184
26477,380000,2,3,2,51,43715
26478,80000,2,3,1,65,82074
26479,240000,2,1,1,50,498
26480,30000,2,2,1,54,33494
26481,30000,2,2,1,59,27620
26482,80000,2,3,2,55,78910
26483,50000,2,2,1,54,50566
26484,10000,2,1,2,56,12006
26485,1.00E+05,2,3,1,50,117517
26486,280000,2,3,1,50,0
26487,30000,2,3,1,55,30724
26488,80000,2,3,1,50,7506
26489,30000,2,3,2,51,14417
26490,170000,2,2,2,51,154278
26491,60000,2,2,1,52,28934
26492,1.00E+05,2,3,1,50,92956
26493,160000,2,1,1,58,749
26494,50000,2,2,2,55,40623
26495,360000,2,1,1,59,0
26496,210000,2,1,1,52,262
26497,190000,2,2,1,55,6637
26498,90000,2,3,1,52,42567
26499,50000,2,3,1,52,48195
26500,30000,2,3,2,55,0
26501,30000,2,3,1,54,24180
26502,180000,2,3,1,61,20554
26503,120000,2,3,1,58,79400
26504,80000,2,3,1,55,72462
26505,4.00E+05,2,2,1,49,389
26506,120000,2,3,2,53,118676
26507,1.00E+05,2,1,1,52,40938
26508,3.00E+05,2,1,2,52,583
26509,80000,2,3,1,69,79862
26510,5.00E+05,2,3,1,53,1453
26511,10000,2,3,1,51,4416
26512,1.00E+05,2,3,1,55,1520
26513,240000,2,2,1,53,135322
26514,280000,2,1,1,63,0
26515,20000,2,2,2,55,16503
26516,110000,2,2,1,59,100800
26517,290000,2,2,1,60,0
26518,80000,2,1,1,48,1198
26519,30000,2,3,1,51,30128
26520,30000,2,1,1,52,4743
26521,60000,2,2,2,57,44041
26522,70000,2,3,1,52,1000
26523,140000,2,3,1,52,76902
26524,150000,2,2,2,53,11467
26525,90000,2,2,1,58,25941
26526,30000,2,2,1,51,11860
26527,60000,2,3,2,52,60250
26528,490000,2,2,1,52,7357
26529,230000,2,2,1,56,10511
26530,70000,2,2,1,53,71219
26531,60000,2,3,1,55,74786
26532,30000,2,6,1,59,30419
26533,70000,2,2,1,62,57271
26534,450000,2,3,1,56,0
26535,20000,2,3,2,54,16120
26536,30000,2,2,1,51,16490
26537,80000,2,3,1,54,78929
26538,390000,2,1,2,53,450
26539,30000,2,2,2,50,10741
26540,2.00E+05,2,3,1,51,0
26541,140000,2,3,2,59,63654
26542,30000,2,2,1,51,1724
26543,290000,2,2,1,51,6859
26544,2.00E+05,2,2,1,51,2433
26545,180000,2,3,1,64,120070
26546,2.00E+05,2,2,1,50,411
26547,5.00E+05,2,5,1,54,355251
26548,520000,2,3,1,54,653062
26549,90000,2,3,1,53,827
26550,260000,2,2,1,54,16570
26551,50000,2,3,1,51,22000
26552,80000,2,2,3,59,80893
26553,210000,2,2,2,54,197324
26554,3.00E+05,2,1,1,51,143121
26555,20000,2,1,1,53,8992
26556,50000,2,3,2,51,25436
26557,20000,2,3,1,52,5682
26558,150000,2,1,1,53,8706
26559,50000,2,3,3,51,44788
26560,50000,2,2,2,51,50566
26561,50000,2,3,2,51,32215
26562,2.00E+05,2,3,1,51,0
26563,80000,2,3,2,52,42635
26564,50000,2,3,2,56,48155
26565,2.00E+05,2,3,1,55,159017
26566,210000,2,3,1,54,94343
26567,80000,2,3,1,55,78573
26568,2.00E+05,2,3,1,50,390
26569,2.00E+05,2,3,1,51,99036
26570,220000,2,3,1,52,220053
26571,280000,2,1,1,56,0
26572,250000,2,3,1,53,0
26573,90000,2,3,1,55,39731
26574,320000,2,1,1,58,1100
26575,130000,2,2,1,53,210628
26576,50000,2,3,2,51,390
26577,80000,2,3,1,51,6203
26578,430000,2,2,2,51,416090
26579,250000,2,1,1,51,0
26580,50000,2,2,1,51,15902
26581,360000,2,3,3,58,35673
26582,450000,2,2,1,53,0
26583,110000,1,2,2,22,99209
26584,360000,1,1,1,34,3187
26585,10000,1,2,2,24,9035
26586,2.00E+05,1,1,2,27,186778
26587,20000,1,2,2,24,6215
26588,70000,1,1,2,28,0
26589,80000,2,3,1,55,71905
26590,250000,2,2,2,55,603
26591,90000,1,2,2,34,86275
26592,1.00E+05,1,2,1,42,98430
26593,230000,1,3,1,39,53672
26594,380000,1,1,2,32,387851
26595,390000,1,2,2,29,1246
26596,120000,1,1,2,30,0
26597,20000,1,2,1,27,19339
26598,20000,1,2,1,41,0
26599,160000,1,1,2,25,0
26600,240000,1,3,2,35,11119
26601,30000,1,2,2,23,41300
26602,50000,1,2,2,24,5599
26603,30000,1,2,2,23,29772
26604,20000,1,1,2,23,19247
26605,80000,1,1,2,23,9183
26606,20000,1,2,2,23,2400
26607,50000,1,2,2,23,40698
26608,90000,1,1,2,23,90888
26609,50000,1,2,2,24,999
26610,20000,1,2,2,23,10208
26611,30000,1,2,2,24,0
26612,50000,1,2,2,23,52319
26613,20000,1,2,2,23,19178
26614,20000,1,2,2,22,19512
26615,20000,1,2,2,23,18781
26616,50000,1,3,2,22,47021
26617,20000,1,2,2,22,19555
26618,20000,1,2,2,23,14784
26619,50000,1,2,2,23,48241
26620,10000,1,2,2,23,5232
26621,10000,1,2,2,23,998
26622,20000,1,1,2,22,16620
26623,10000,1,2,2,22,8780
26624,50000,1,2,2,25,11669
26625,30000,1,2,2,25,7653
26626,170000,1,1,2,26,118084
26627,50000,1,2,2,23,51550
26628,60000,1,2,2,24,27019
26629,50000,1,3,2,26,50316
26630,50000,1,2,2,22,46831
26631,50000,1,2,2,24,49907
26632,1.00E+05,1,3,2,24,100364
26633,10000,1,1,2,25,5642
26634,80000,1,1,2,26,0
26635,3.00E+05,1,2,2,26,0
26636,10000,1,1,2,23,9020
26637,30000,1,1,2,24,5857
26638,50000,1,1,2,24,20472
26639,30000,1,1,2,24,1426
26640,90000,1,1,2,26,0
26641,20000,1,1,2,23,5996
26642,80000,1,1,2,23,444
26643,90000,1,2,2,24,86724
26644,20000,1,3,2,24,8295
26645,30000,1,2,2,24,1473
26646,10000,1,2,2,23,9984
26647,70000,1,1,2,25,31011
26648,40000,1,1,2,26,36460
26649,170000,1,2,2,26,145354
26650,10000,1,2,2,24,9774
26651,30000,1,2,2,25,29608
26652,10000,1,2,2,24,6496
26653,50000,1,1,2,24,48061
26654,30000,1,5,2,24,21652
26655,50000,1,1,2,24,30011
26656,20000,1,3,2,24,20464
26657,10000,1,2,2,25,3684
26658,50000,1,2,2,24,0
26659,50000,1,2,2,24,59197
26660,50000,1,2,2,25,47077
26661,160000,1,2,2,25,60905
26662,50000,1,2,2,24,50140
26663,30000,1,1,2,24,14857
26664,60000,1,2,2,27,67940
26665,150000,1,2,2,25,153932
26666,30000,1,3,2,26,25535
26667,20000,1,1,2,26,587
26668,20000,1,2,2,26,18838
26669,50000,1,2,1,24,17331
26670,2.00E+05,1,1,2,33,66471
26671,70000,1,2,2,25,60719
26672,150000,1,1,1,28,145728
26673,130000,1,5,2,27,136378
26674,20000,1,3,2,27,13621
26675,60000,1,1,2,27,2165
26676,50000,1,2,2,24,50603
26677,210000,1,2,2,27,65795
26678,150000,1,1,2,26,13707
26679,50000,1,2,2,25,47034
26680,40000,1,1,2,26,0
26681,90000,1,3,2,27,88072
26682,70000,1,1,2,27,64317
26683,20000,1,1,2,27,39628
26684,30000,1,1,2,24,28436
26685,20000,1,2,2,25,19099
26686,60000,1,2,2,25,60760
26687,50000,1,2,2,26,16412
26688,50000,1,1,2,25,48966
26689,10000,1,2,2,25,7806
26690,20000,1,3,2,22,21425
26691,110000,1,1,2,26,58301
26692,30000,1,2,2,26,21871
26693,2.00E+05,1,1,2,27,3592
26694,70000,1,2,2,27,17058
26695,80000,1,3,2,27,10100
26696,80000,1,2,1,28,81099
26697,20000,1,2,2,24,4091
26698,10000,1,2,2,23,8579
26699,60000,1,3,2,25,56753
26700,50000,1,2,2,27,47452
26701,110000,1,1,2,28,107560
26702,210000,1,1,1,29,26845
26703,40000,1,1,2,29,37681
26704,360000,1,1,2,29,6001
26705,320000,1,2,1,29,48998
26706,130000,1,1,2,27,1439
26707,130000,1,2,2,26,137204
26708,50000,1,2,2,26,47661
26709,50000,1,1,2,25,45626
26710,360000,1,3,1,27,1097
26711,160000,1,3,2,27,70373
26712,2.00E+05,1,1,2,26,26230
26713,30000,1,3,2,26,14598
26714,360000,1,1,2,26,50536
26715,20000,1,1,2,28,19262
26716,80000,1,2,2,27,63467
26717,490000,1,1,2,28,325669
26718,10000,1,1,2,22,1483
26719,20000,1,2,2,23,13422
26720,30000,1,2,2,25,12925
26721,50000,1,2,2,26,47052
26722,340000,1,2,2,25,170717
26723,180000,1,1,2,26,189
26724,40000,1,1,2,26,38131
26725,140000,1,1,2,27,24602
26726,210000,1,1,2,27,36017
26727,150000,1,1,2,26,600
26728,160000,1,2,2,24,77838
26729,50000,1,3,2,24,52354
26730,50000,1,1,2,24,31292
26731,40000,1,1,2,24,39868
26732,70000,1,1,2,24,16861
26733,310000,1,2,2,27,22936
26734,40000,1,1,2,28,1892
26735,50000,1,1,2,27,658
26736,140000,1,1,2,27,130905
26737,80000,1,2,2,27,53576
26738,230000,1,1,1,27,1727
26739,50000,1,2,2,23,6283
26740,160000,1,1,2,27,701
26741,2.00E+05,1,3,2,26,72763
26742,130000,1,3,2,27,1985
26743,130000,1,3,2,29,65861
26744,1.00E+05,1,2,2,28,96469
26745,160000,1,2,2,30,3197
26746,60000,1,1,2,29,31235
26747,220000,1,1,2,29,31012
26748,50000,1,1,2,29,2159
26749,160000,1,2,2,27,2161
26750,60000,1,2,2,27,58598
26751,210000,1,1,2,28,15648
26752,360000,1,1,2,27,375392
26753,120000,1,1,2,28,59688
26754,250000,1,3,1,28,149499
26755,210000,1,2,2,28,4432
26756,380000,1,1,2,28,1294
26757,240000,1,2,2,27,81861
26758,20000,1,3,2,27,20079
26759,50000,1,2,2,27,19657
26760,2.00E+05,1,2,2,29,10538
26761,470000,1,1,2,31,99931
26762,50000,1,2,2,25,18894
26763,180000,1,1,2,29,0
26764,180000,1,1,2,26,131653
26765,190000,1,1,2,27,114355
26766,180000,1,1,2,26,758
26767,50000,1,2,2,25,48065
26768,20000,1,1,2,25,18069
26769,80000,1,2,2,25,8852
26770,160000,1,1,2,28,498
26771,2.00E+05,1,1,2,29,3773
26772,180000,1,1,1,30,143900
26773,360000,1,2,2,30,282222
26774,50000,1,2,2,25,61143
26775,30000,1,2,2,32,32704
26776,30000,1,1,2,25,1581
26777,1.00E+05,1,2,2,28,82238
26778,260000,1,1,2,29,396
26779,240000,1,1,2,29,13980
26780,50000,1,2,2,29,12460
26781,4.00E+05,1,1,1,30,12820
26782,70000,1,1,2,27,51923
26783,280000,1,3,2,30,104252
26784,80000,1,1,2,30,40276
26785,160000,1,2,2,26,152924
26786,130000,1,2,2,28,132968
26787,180000,1,1,2,29,3810
26788,360000,1,1,2,28,8840
26789,260000,1,1,2,29,256503
26790,50000,1,3,2,29,0
26791,80000,1,2,1,27,79690
26792,230000,1,1,2,26,42314
26793,70000,1,2,2,26,71160
26794,270000,1,2,2,27,24689
26795,220000,1,1,2,27,34686
26796,260000,1,2,1,28,226244
26797,160000,1,1,2,28,2235
26798,280000,1,1,1,34,441
26799,230000,1,1,2,27,8786
26800,40000,1,1,2,31,8368
26801,170000,1,1,2,31,166701
26802,2.00E+05,1,1,1,30,2500
26803,230000,1,2,2,28,11343
26804,50000,1,1,2,27,1893
26805,150000,1,2,1,27,42055
26806,3.00E+05,1,1,2,27,0
26807,360000,1,1,2,31,81740
26808,390000,1,1,1,31,54007
26809,50000,1,1,2,31,49139
26810,220000,1,1,2,32,100226
26811,60000,1,2,2,27,48307
26812,1.00E+05,1,2,2,28,942
26813,290000,1,2,2,30,10823
26814,130000,1,2,2,31,122486
26815,4.00E+05,1,1,3,31,0
26816,30000,1,2,1,32,22503
26817,260000,1,1,2,29,2335
26818,70000,1,2,2,29,53700
26819,160000,1,1,2,29,0
26820,280000,1,1,2,30,3310
26821,5.00E+05,1,1,2,30,33269
26822,110000,1,1,2,29,106698
26823,120000,1,2,1,29,579
26824,50000,1,1,2,32,18741
26825,1.00E+05,1,1,2,27,100751
26826,360000,1,1,2,29,6906
26827,20000,1,1,2,27,4473
26828,50000,1,3,2,29,46803
26829,5.00E+05,1,1,2,30,309558
26830,50000,1,1,1,32,25411
26831,250000,1,3,1,34,0
26832,260000,1,2,2,34,54448
26833,150000,1,1,2,34,62854
26834,80000,1,1,2,33,59796
26835,180000,1,3,2,34,9531
26836,170000,1,1,1,40,158326
26837,3.00E+05,1,1,1,40,5649
26838,230000,1,1,1,39,0
26839,470000,1,2,2,35,262980
26840,20000,1,3,1,37,18629
26841,70000,1,1,2,38,2700
26842,320000,1,1,2,41,309805
26843,5.00E+05,1,1,1,39,2514
26844,360000,1,2,1,47,1730
26845,180000,1,1,1,42,326
26846,1.00E+05,1,1,1,40,27002
26847,10000,1,1,1,40,3567
26848,20000,1,2,2,41,16808
26849,70000,1,3,1,46,30040
26850,20000,1,2,2,26,6078
26851,5.00E+05,1,1,1,46,11100
26852,140000,1,1,2,32,32678
26853,360000,1,2,1,39,1261
26854,160000,1,2,1,32,5525
26855,2.00E+05,1,1,1,34,165
26856,230000,1,3,1,48,20271
26857,360000,1,1,2,38,0
26858,260000,1,1,1,40,22325
26859,50000,1,2,1,35,58175
26860,5.00E+05,1,3,1,39,41597
26861,230000,1,1,1,38,7904
26862,340000,1,2,1,39,148624
26863,130000,1,3,1,38,6360
26864,80000,1,3,1,47,70062
26865,250000,1,1,1,40,396
26866,140000,1,2,1,48,86114
26867,390000,1,1,2,37,73
26868,260000,1,1,1,37,257456
26869,160000,1,2,1,43,69554
26870,210000,1,2,2,38,101776
26871,90000,1,2,1,48,71900
26872,290000,1,1,1,45,2316
26873,560000,1,1,2,40,487816
26874,110000,1,2,1,37,111864
26875,350000,1,3,1,37,70257
26876,280000,1,1,2,35,210465
26877,260000,1,1,1,40,34471
26878,440000,1,2,1,34,267475
26879,2.00E+05,1,4,1,49,49221
26880,150000,1,2,2,32,133401
26881,50000,1,1,2,39,65766
26882,5.00E+05,1,1,2,29,29276
26883,320000,1,1,1,29,40271
26884,5.00E+05,1,1,1,34,0
26885,5.00E+05,1,1,1,45,1302
26886,260000,1,5,2,35,138834
26887,330000,1,3,1,39,2184
26888,360000,1,2,1,36,338992
26889,360000,1,1,2,33,206597
26890,130000,1,2,2,33,20091
26891,320000,1,2,2,32,281017
26892,350000,1,2,2,42,347790
26893,20000,1,2,2,38,26288
26894,2.00E+05,1,1,2,29,9228
26895,240000,1,3,1,33,45971
26896,50000,1,2,1,29,39124
26897,10000,1,3,1,35,7536
26898,360000,1,1,2,31,0
26899,20000,1,3,1,30,19522
26900,460000,1,1,1,47,0
26901,180000,1,1,1,49,62087
26902,50000,1,2,1,35,48792
26903,70000,1,2,2,32,69921
26904,140000,1,2,2,39,10091
26905,5.00E+05,1,2,1,41,155820
26906,280000,1,2,1,44,159967
26907,110000,1,2,2,37,68773
26908,90000,1,1,1,37,91641
26909,170000,1,1,1,38,2430
26910,290000,1,1,2,40,135527
26911,80000,1,2,1,46,1548
26912,150000,1,2,1,43,88812
26913,80000,1,3,1,38,79135
26914,20000,1,1,1,44,18091
26915,150000,1,2,1,36,47529
26916,3.00E+05,1,1,1,48,5036
26917,130000,1,2,1,39,130819
26918,490000,1,1,1,41,230090
26919,120000,1,2,2,34,49206
26920,50000,1,3,1,34,15750
26921,150000,1,1,2,28,88506
26922,720000,1,1,1,40,308274
26923,20000,1,2,1,48,10222
26924,260000,1,1,1,35,163327
26925,240000,1,1,1,33,167835
26926,130000,1,2,3,34,126749
26927,2.00E+05,1,3,2,38,101254
26928,140000,1,2,1,37,64372
26929,10000,1,3,1,41,6270
26930,140000,1,2,1,38,129497
26931,20000,1,3,2,45,5250
26932,2.00E+05,1,1,1,38,3528
26933,130000,1,2,1,44,139892
26934,360000,1,1,2,35,10424
26935,210000,1,2,1,38,196426
26936,230000,1,1,1,38,0
26937,210000,1,2,1,44,89567
26938,2.00E+05,1,2,1,35,8028
26939,20000,1,3,2,27,11849
26940,410000,1,1,2,28,82735
26941,280000,1,5,1,39,227604
26942,360000,1,2,1,39,29814
26943,10000,1,2,2,28,3717
26944,20000,1,2,2,37,14440
26945,370000,1,1,2,30,333930
26946,180000,1,1,1,48,163461
26947,60000,1,1,1,38,0
26948,80000,1,1,1,46,57477
26949,70000,1,2,1,47,53239
26950,4.00E+05,1,1,2,32,3919
26951,150000,1,1,2,31,13877
26952,50000,1,2,1,42,50179
26953,310000,1,2,1,41,324628
26954,2.00E+05,1,2,1,44,71656
26955,430000,1,1,1,34,11873
26956,240000,1,2,1,40,11671
26957,360000,1,2,2,44,189003
26958,380000,1,2,1,35,27268
26959,190000,1,3,1,41,30425
26960,350000,1,1,1,34,120198
26961,110000,1,3,1,37,107793
26962,180000,1,2,1,32,2196
26963,4.00E+05,1,1,1,35,2240
26964,5.00E+05,1,1,2,35,3938
26965,170000,1,2,1,48,390
26966,360000,1,3,1,41,0
26967,60000,1,2,1,44,58216
26968,350000,1,1,2,32,43356
26969,5.00E+05,1,2,1,31,12988
26970,230000,1,1,2,32,48418
26971,20000,1,2,1,35,11043
26972,240000,1,2,1,37,11278
26973,440000,1,2,2,42,64786
26974,250000,1,3,2,31,73215
26975,3.00E+05,1,1,1,38,706
26976,180000,1,2,2,28,23638
26977,360000,1,1,1,39,167685
26978,260000,1,1,1,38,162820
26979,80000,1,1,2,42,74477
26980,390000,1,1,1,47,5768
26981,250000,1,3,1,42,41300
26982,1.00E+05,1,2,2,43,104028
26983,170000,1,3,1,44,159094
26984,5.00E+05,1,1,1,45,1366
26985,410000,1,2,1,36,421227
26986,360000,1,1,1,32,2500
26987,290000,1,2,1,38,24709
26988,80000,1,2,1,44,1245
26989,280000,1,1,2,31,8383
26990,360000,1,2,1,40,69464
26991,1.00E+05,1,2,1,44,390
26992,80000,1,2,2,31,42188
26993,80000,1,1,2,46,52674
26994,180000,1,1,1,45,0
26995,4.00E+05,1,1,1,34,43711
26996,450000,1,2,1,48,18659
26997,80000,1,1,2,34,61231
26998,210000,1,2,1,37,41030
26999,3.00E+05,1,2,1,45,360
27000,340000,1,2,2,41,186
27001,110000,1,1,2,30,60290
27002,50000,1,2,1,41,8988
27003,20000,1,2,1,40,10288
27004,16000,1,5,1,46,22058
27005,60000,1,1,2,31,57937
27006,70000,1,1,2,31,23633
27007,70000,1,2,1,34,27202
27008,430000,1,1,2,35,5454
27009,60000,1,2,2,39,58538
27010,2.00E+05,1,1,1,46,28910
27011,160000,1,2,1,39,47675
27012,2.00E+05,1,3,1,40,205277
27013,5.00E+05,1,1,1,43,124362
27014,50000,1,2,1,43,780
27015,220000,1,1,2,38,209044
27016,180000,1,2,1,48,178440
27017,310000,1,2,2,35,124617
27018,80000,1,3,1,41,35646
27019,50000,1,2,2,37,44756
27020,4.00E+05,1,1,1,43,0
27021,280000,1,1,2,32,0
27022,1.00E+05,1,1,2,32,99573
27023,350000,1,2,1,42,195639
27024,10000,1,3,2,41,4520
27025,1.00E+05,1,2,2,35,92590
27026,240000,1,1,1,38,3833
27027,5.00E+05,1,1,1,46,0
27028,50000,1,3,1,36,150
27029,30000,1,2,1,33,59867
27030,360000,1,1,1,41,2988
27031,250000,1,1,1,49,236430
27032,260000,1,2,2,29,190074
27033,50000,1,3,1,40,46850
27034,550000,1,2,2,33,0
27035,420000,1,1,1,46,426429
27036,130000,1,2,1,35,129902
27037,320000,1,2,1,46,345408
27038,50000,1,3,2,47,15019
27039,310000,1,1,1,45,8918
27040,340000,1,1,1,49,1689
27041,280000,1,1,1,37,22398
27042,250000,1,1,1,32,207
27043,80000,1,2,3,40,72185
27044,230000,1,3,2,29,0
27045,330000,1,2,2,37,16270
27046,350000,1,3,2,41,0
27047,280000,1,1,2,35,0
27048,140000,1,1,2,36,75384
27049,130000,1,3,1,43,55544
27050,2.00E+05,1,2,1,35,187487
27051,280000,1,1,2,37,1695
27052,20000,1,3,2,36,16842
27053,50000,1,3,1,47,12975
27054,30000,1,3,1,28,23027
27055,60000,1,5,2,32,57505
27056,50000,1,2,1,32,47842
27057,20000,1,3,1,46,19450
27058,1.00E+05,1,1,1,38,46717
27059,1.00E+05,1,2,2,34,19138
27060,210000,1,2,1,39,600
27061,20000,1,3,1,45,26400
27062,130000,1,2,2,33,0
27063,290000,1,3,2,41,293281
27064,40000,1,1,2,45,10567
27065,10000,1,2,1,33,10146
27066,360000,1,2,2,39,10027
27067,210000,1,3,1,44,0
27068,230000,1,1,2,39,260
27069,60000,1,2,1,35,9501
27070,150000,1,1,2,35,150359
27071,230000,1,1,2,44,25949
27072,110000,1,1,2,35,450
27073,150000,1,3,2,39,1580
27074,350000,1,1,1,38,17999
27075,1.00E+05,1,3,2,44,90128
27076,2.00E+05,1,2,2,30,65342
27077,2.00E+05,1,2,2,34,541
27078,10000,1,2,1,35,9242
27079,2.00E+05,1,1,2,30,46288
27080,240000,1,2,1,34,194548
27081,290000,1,1,2,38,2318
27082,80000,1,2,2,31,73414
27083,80000,1,2,1,39,51193
27084,320000,1,1,2,29,46758
27085,140000,1,3,1,39,89592
27086,60000,1,2,2,32,2178
27087,150000,1,5,1,34,92000
27088,20000,1,3,1,39,780
27089,50000,1,2,1,44,3201
27090,150000,1,2,2,35,66662
27091,20000,1,2,2,36,16419
27092,80000,1,3,2,46,77142
27093,50000,1,2,1,36,630
27094,190000,1,1,1,48,189158
27095,190000,1,3,2,35,170928
27096,140000,1,2,2,30,44300
27097,160000,1,2,2,33,78859
27098,580000,1,1,1,35,9238
27099,5.00E+05,1,1,1,43,0
27100,130000,1,2,1,38,61105
27101,3.00E+05,1,3,1,44,530
27102,3.00E+05,1,2,1,45,114324
27103,120000,1,2,2,34,1236
27104,220000,1,1,2,30,2895
27105,10000,1,2,1,44,390
27106,60000,1,2,1,47,29324
27107,150000,1,3,2,32,1437
27108,130000,1,2,2,41,124391
27109,210000,1,3,1,49,27984
27110,70000,1,2,2,36,20857
27111,130000,1,2,1,37,25991
27112,70000,1,3,1,46,11300
27113,260000,1,6,1,48,135437
27114,60000,1,2,2,29,50901
27115,110000,1,1,2,33,9495
27116,230000,1,2,1,33,0
27117,1.00E+05,1,3,2,33,0
27118,360000,1,3,1,42,226988
27119,120000,1,1,1,43,3131
27120,230000,1,3,2,41,9552
27121,150000,1,2,2,31,19057
27122,450000,1,1,2,31,153246
27123,150000,1,1,2,31,57504
27124,170000,1,1,1,41,70317
27125,270000,1,1,1,40,3686
27126,5.00E+05,1,1,2,38,0
27127,3.00E+05,1,1,1,35,1246
27128,150000,1,1,1,35,18786
27129,360000,1,1,2,34,350178
27130,110000,1,2,1,42,70265
27131,360000,1,1,1,38,47026
27132,220000,1,1,2,37,0
27133,230000,1,1,2,45,92129
27134,5.00E+05,1,3,1,47,1665
27135,210000,1,2,1,43,48540
27136,5.00E+05,1,2,1,47,18463
27137,30000,1,3,1,33,19932
27138,490000,1,3,1,45,56294
27139,240000,1,2,1,48,236767
27140,2.00E+05,1,1,1,46,64158
27141,490000,1,2,2,42,455520
27142,240000,1,2,1,47,205495
27143,160000,1,1,2,29,4908
27144,60000,1,2,2,30,921
27145,160000,1,5,2,40,152240
27146,4.00E+05,1,3,1,42,95014
27147,320000,1,2,1,33,254065
27148,340000,1,1,2,38,9054
27149,240000,1,3,1,45,135367
27150,1.00E+05,1,1,2,30,33217
27151,50000,1,1,1,46,13176
27152,2.00E+05,1,1,1,36,0
27153,280000,1,3,1,44,38242
27154,360000,1,2,1,37,346
27155,20000,1,2,1,43,14301
27156,160000,1,0,1,47,386
27157,30000,1,2,2,29,33666
27158,90000,1,1,2,29,11512
27159,20000,1,2,1,43,12721
27160,1.00E+05,1,3,2,30,37709
27161,20000,1,3,1,40,300
27162,3.00E+05,1,3,1,40,39883
27163,70000,1,2,2,31,67958
27164,10000,1,1,1,42,6744
27165,50000,1,2,2,42,7217
27166,280000,1,2,1,40,238094
27167,10000,1,3,2,44,7816
27168,10000,1,2,1,29,8275
27169,20000,1,1,2,29,13835
27170,2.00E+05,1,1,2,30,70185
27171,140000,1,2,1,34,70649
27172,1.00E+05,1,1,2,32,83845
27173,170000,1,1,2,33,2371
27174,160000,1,3,1,33,326
27175,190000,1,2,2,38,3816
27176,180000,1,2,2,36,134496
27177,5.00E+05,1,1,1,36,0
27178,340000,1,1,1,42,6888
27179,120000,1,3,1,42,61650
27180,180000,1,1,1,38,21336
27181,2.00E+05,1,3,1,48,2772
27182,230000,1,1,1,45,24901
27183,120000,1,1,2,27,45375
27184,150000,1,1,2,46,69627
27185,80000,1,2,2,27,3751
27186,90000,1,2,2,27,49271
27187,2.00E+05,1,1,2,28,5838
27188,240000,1,3,2,28,22334
